{'deploy': True, 'tag': '01_prelim/nsamples', 'seed': 10, 'device': 'cuda:0', 'reps': 1, 'loss': {'α': 0.5, 'tune_α': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [1], 'augment': True, 'n': 250, 'm_n': 0, 'β': 0.5, 'custom_sampler': True}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.3035, 'train_acc': 0.7, 'task_loss': (0.3035, 0.0)}
{'epoch': 2, 'train_loss': 0.2465, 'train_acc': 0.786, 'task_loss': (0.2465, 0.0)}
{'epoch': 3, 'train_loss': 0.2341, 'train_acc': 0.794, 'task_loss': (0.2341, 0.0)}
{'epoch': 4, 'train_loss': 0.2057, 'train_acc': 0.83, 'task_loss': (0.2057, 0.0)}
{'epoch': 5, 'train_loss': 0.2112, 'train_acc': 0.802, 'task_loss': (0.2112, 0.0)}
{'epoch': 6, 'train_loss': 0.1836, 'train_acc': 0.84, 'task_loss': (0.1836, 0.0)}
{'epoch': 7, 'train_loss': 0.1796, 'train_acc': 0.84, 'task_loss': (0.1796, 0.0)}
{'epoch': 8, 'train_loss': 0.1609, 'train_acc': 0.864, 'task_loss': (0.1609, 0.0)}
{'epoch': 9, 'train_loss': 0.1477, 'train_acc': 0.882, 'task_loss': (0.1477, 0.0)}
{'epoch': 10, 'train_loss': 0.1708, 'train_acc': 0.856, 'task_loss': (0.1708, 0.0)}
{'epoch': 11, 'train_loss': 0.1412, 'train_acc': 0.884, 'task_loss': (0.1412, 0.0)}
{'epoch': 12, 'train_loss': 0.1504, 'train_acc': 0.878, 'task_loss': (0.1504, 0.0)}
{'epoch': 13, 'train_loss': 0.1584, 'train_acc': 0.872, 'task_loss': (0.1584, 0.0)}
{'epoch': 14, 'train_loss': 0.1243, 'train_acc': 0.896, 'task_loss': (0.1243, 0.0)}
{'epoch': 15, 'train_loss': 0.1376, 'train_acc': 0.882, 'task_loss': (0.1376, 0.0)}
{'epoch': 16, 'train_loss': 0.1307, 'train_acc': 0.89, 'task_loss': (0.1307, 0.0)}
{'epoch': 17, 'train_loss': 0.1288, 'train_acc': 0.898, 'task_loss': (0.1288, 0.0)}
{'epoch': 18, 'train_loss': 0.1365, 'train_acc': 0.89, 'task_loss': (0.1365, 0.0)}
{'epoch': 19, 'train_loss': 0.0978, 'train_acc': 0.938, 'task_loss': (0.0978, 0.0)}
{'epoch': 20, 'train_loss': 0.1088, 'train_acc': 0.916, 'task_loss': (0.1088, 0.0)}
{'epoch': 21, 'train_loss': 0.1023, 'train_acc': 0.916, 'task_loss': (0.1023, 0.0)}
{'epoch': 22, 'train_loss': 0.1092, 'train_acc': 0.912, 'task_loss': (0.1092, 0.0)}
{'epoch': 23, 'train_loss': 0.0953, 'train_acc': 0.938, 'task_loss': (0.0953, 0.0)}
{'epoch': 24, 'train_loss': 0.0957, 'train_acc': 0.922, 'task_loss': (0.0957, 0.0)}
{'epoch': 25, 'train_loss': 0.0886, 'train_acc': 0.93, 'task_loss': (0.0886, 0.0)}
{'epoch': 26, 'train_loss': 0.0947, 'train_acc': 0.912, 'task_loss': (0.0947, 0.0)}
{'epoch': 27, 'train_loss': 0.1019, 'train_acc': 0.922, 'task_loss': (0.1019, 0.0)}
{'epoch': 28, 'train_loss': 0.0869, 'train_acc': 0.924, 'task_loss': (0.0869, 0.0)}
{'epoch': 29, 'train_loss': 0.0821, 'train_acc': 0.938, 'task_loss': (0.0821, 0.0)}
{'epoch': 30, 'train_loss': 0.0759, 'train_acc': 0.938, 'task_loss': (0.0759, 0.0)}
{'epoch': 31, 'train_loss': 0.0622, 'train_acc': 0.952, 'task_loss': (0.0622, 0.0)}
{'epoch': 32, 'train_loss': 0.0746, 'train_acc': 0.924, 'task_loss': (0.0746, 0.0)}
{'epoch': 33, 'train_loss': 0.072, 'train_acc': 0.936, 'task_loss': (0.072, 0.0)}
{'epoch': 34, 'train_loss': 0.1052, 'train_acc': 0.93, 'task_loss': (0.1052, 0.0)}
{'epoch': 35, 'train_loss': 0.064, 'train_acc': 0.946, 'task_loss': (0.064, 0.0)}
{'epoch': 36, 'train_loss': 0.0517, 'train_acc': 0.96, 'task_loss': (0.0517, 0.0)}
{'epoch': 37, 'train_loss': 0.0466, 'train_acc': 0.97, 'task_loss': (0.0466, 0.0)}
{'epoch': 38, 'train_loss': 0.0748, 'train_acc': 0.93, 'task_loss': (0.0748, 0.0)}
{'epoch': 39, 'train_loss': 0.0523, 'train_acc': 0.958, 'task_loss': (0.0523, 0.0)}
{'epoch': 40, 'train_loss': 0.0644, 'train_acc': 0.944, 'task_loss': (0.0644, 0.0)}
{'epoch': 41, 'train_loss': 0.0471, 'train_acc': 0.966, 'task_loss': (0.0471, 0.0)}
{'epoch': 42, 'train_loss': 0.0748, 'train_acc': 0.942, 'task_loss': (0.0748, 0.0)}
{'epoch': 43, 'train_loss': 0.0554, 'train_acc': 0.952, 'task_loss': (0.0554, 0.0)}
{'epoch': 44, 'train_loss': 0.0605, 'train_acc': 0.944, 'task_loss': (0.0605, 0.0)}
{'epoch': 45, 'train_loss': 0.0584, 'train_acc': 0.948, 'task_loss': (0.0584, 0.0)}
{'epoch': 46, 'train_loss': 0.0431, 'train_acc': 0.974, 'task_loss': (0.0431, 0.0)}
{'epoch': 47, 'train_loss': 0.0408, 'train_acc': 0.97, 'task_loss': (0.0408, 0.0)}
{'epoch': 48, 'train_loss': 0.0363, 'train_acc': 0.978, 'task_loss': (0.0363, 0.0)}
{'epoch': 49, 'train_loss': 0.0545, 'train_acc': 0.962, 'task_loss': (0.0545, 0.0)}
{'epoch': 50, 'train_loss': 0.0311, 'train_acc': 0.982, 'task_loss': (0.0311, 0.0)}
{'epoch': 51, 'train_loss': 0.0376, 'train_acc': 0.978, 'task_loss': (0.0376, 0.0)}
{'epoch': 52, 'train_loss': 0.0373, 'train_acc': 0.968, 'task_loss': (0.0373, 0.0)}
{'epoch': 53, 'train_loss': 0.0294, 'train_acc': 0.98, 'task_loss': (0.0294, 0.0)}
{'epoch': 54, 'train_loss': 0.0357, 'train_acc': 0.966, 'task_loss': (0.0357, 0.0)}
{'epoch': 55, 'train_loss': 0.0314, 'train_acc': 0.976, 'task_loss': (0.0314, 0.0)}
{'epoch': 56, 'train_loss': 0.0393, 'train_acc': 0.974, 'task_loss': (0.0393, 0.0)}
{'epoch': 57, 'train_loss': 0.0413, 'train_acc': 0.966, 'task_loss': (0.0413, 0.0)}
{'epoch': 58, 'train_loss': 0.0292, 'train_acc': 0.98, 'task_loss': (0.0292, 0.0)}
{'epoch': 59, 'train_loss': 0.0228, 'train_acc': 0.99, 'task_loss': (0.0228, 0.0)}
{'epoch': 60, 'train_loss': 0.0242, 'train_acc': 0.984, 'task_loss': (0.0242, 0.0)}
{'epoch': 61, 'train_loss': 0.0259, 'train_acc': 0.984, 'task_loss': (0.0259, 0.0)}
{'epoch': 62, 'train_loss': 0.0261, 'train_acc': 0.982, 'task_loss': (0.0261, 0.0)}
{'epoch': 63, 'train_loss': 0.026, 'train_acc': 0.982, 'task_loss': (0.026, 0.0)}
{'epoch': 64, 'train_loss': 0.0246, 'train_acc': 0.984, 'task_loss': (0.0246, 0.0)}
{'epoch': 65, 'train_loss': 0.0163, 'train_acc': 0.99, 'task_loss': (0.0163, 0.0)}
{'epoch': 66, 'train_loss': 0.0303, 'train_acc': 0.974, 'task_loss': (0.0303, 0.0)}
{'epoch': 67, 'train_loss': 0.0193, 'train_acc': 0.988, 'task_loss': (0.0193, 0.0)}
{'epoch': 68, 'train_loss': 0.0221, 'train_acc': 0.986, 'task_loss': (0.0221, 0.0)}
{'epoch': 69, 'train_loss': 0.0237, 'train_acc': 0.988, 'task_loss': (0.0237, 0.0)}
{'epoch': 70, 'train_loss': 0.0225, 'train_acc': 0.98, 'task_loss': (0.0225, 0.0)}
{'epoch': 71, 'train_loss': 0.0157, 'train_acc': 0.994, 'task_loss': (0.0157, 0.0)}
{'epoch': 72, 'train_loss': 0.018, 'train_acc': 0.988, 'task_loss': (0.018, 0.0)}
{'epoch': 73, 'train_loss': 0.0288, 'train_acc': 0.982, 'task_loss': (0.0288, 0.0)}
{'epoch': 74, 'train_loss': 0.018, 'train_acc': 0.99, 'task_loss': (0.018, 0.0)}
{'epoch': 75, 'train_loss': 0.0201, 'train_acc': 0.98, 'task_loss': (0.0201, 0.0)}
{'epoch': 76, 'train_loss': 0.0247, 'train_acc': 0.988, 'task_loss': (0.0247, 0.0)}
{'epoch': 77, 'train_loss': 0.0184, 'train_acc': 0.988, 'task_loss': (0.0184, 0.0)}
{'epoch': 78, 'train_loss': 0.0211, 'train_acc': 0.982, 'task_loss': (0.0211, 0.0)}
{'epoch': 79, 'train_loss': 0.0158, 'train_acc': 0.994, 'task_loss': (0.0158, 0.0)}
{'epoch': 80, 'train_loss': 0.0142, 'train_acc': 0.996, 'task_loss': (0.0142, 0.0)}
