,m,r,1,2
55,5.0,5.0,0.17500000000000004,0.22950000000000004
56,5.0,6.0,0.16000000000000003,0.22299999999999998
57,5.0,7.0,0.2005,0.242
58,5.0,8.0,0.20450000000000002,0.18200000000000005
59,5.0,9.0,0.1905,0.17800000000000005
60,10.0,0.0,0.16700000000000004,0.1875
61,10.0,1.0,0.16549999999999998,0.16700000000000004
62,10.0,2.0,0.14849999999999997,0.18600000000000005
63,10.0,3.0,0.16500000000000004,0.14749999999999996
64,10.0,4.0,0.14649999999999996,0.15949999999999998
65,10.0,5.0,0.16949999999999998,0.1935
66,10.0,6.0,0.16700000000000004,0.21899999999999997
67,10.0,7.0,0.20599999999999996,0.18500000000000005
68,10.0,8.0,0.18600000000000005,0.1805
69,10.0,9.0,0.1725,0.15700000000000003
70,20.0,0.0,0.1855,0.16200000000000003
71,20.0,1.0,0.12050000000000005,0.14649999999999996
72,20.0,2.0,0.12250000000000005,0.14049999999999996
73,20.0,3.0,0.14400000000000002,0.16600000000000004
74,20.0,4.0,0.14949999999999997,0.17400000000000004
75,20.0,5.0,0.139,0.16549999999999998
76,20.0,6.0,0.14600000000000002,0.20699999999999996
77,20.0,7.0,0.138,0.1775
78,20.0,8.0,0.15400000000000003,0.15749999999999997
79,20.0,9.0,0.14200000000000002,0.15600000000000003
80,30.0,0.0,0.14500000000000002,0.17300000000000004
81,30.0,1.0,0.14549999999999996,0.17300000000000004
82,30.0,2.0,0.14649999999999996,0.15500000000000003
83,30.0,3.0,0.122,0.19999999999999996
84,30.0,4.0,0.1785,0.16049999999999998
85,30.0,5.0,0.10999999999999999,0.134
86,30.0,6.0,0.14500000000000002,0.16700000000000004
87,30.0,7.0,0.132,0.17100000000000004
88,30.0,8.0,0.14249999999999996,0.20999999999999996
89,30.0,9.0,0.12350000000000005,0.18100000000000005
90,40.0,0.0,0.16800000000000004,0.17800000000000005
91,40.0,1.0,0.15749999999999997,0.17500000000000004
92,40.0,2.0,0.14349999999999996,0.16949999999999998
93,40.0,3.0,0.11450000000000005,0.15600000000000003
94,40.0,4.0,0.15500000000000003,0.14500000000000002
95,40.0,5.0,0.10250000000000004,0.16549999999999998
96,40.0,6.0,0.11350000000000005,0.1825
97,40.0,7.0,0.118,0.15600000000000003
98,40.0,8.0,0.129,0.14300000000000002
99,40.0,9.0,0.12150000000000005,0.15600000000000003
100,60.0,0.0,0.14100000000000001,0.16949999999999998
101,60.0,1.0,0.12,0.16800000000000004
102,60.0,2.0,0.10950000000000004,0.17149999999999999
103,60.0,3.0,0.133,0.16449999999999998
104,60.0,4.0,0.122,0.14049999999999996
105,60.0,5.0,0.12949999999999995,0.137
106,60.0,6.0,0.1875,0.15049999999999997
107,60.0,7.0,0.12749999999999995,0.14949999999999997
108,60.0,8.0,0.11299999999999999,0.16500000000000004
109,60.0,9.0,0.122,0.16100000000000003
110,70.0,0.0,0.12350000000000005,0.13949999999999996
111,70.0,1.0,0.14449999999999996,0.1745
112,70.0,2.0,0.12949999999999995,0.13849999999999996
113,70.0,3.0,0.08899999999999997,0.14949999999999997
114,70.0,4.0,0.10899999999999999,0.14549999999999996
115,70.0,5.0,0.10050000000000003,0.13849999999999996
116,70.0,6.0,0.10250000000000004,0.17149999999999999
117,70.0,7.0,0.08950000000000002,0.1785
118,70.0,8.0,0.119,0.1835
119,70.0,9.0,0.10799999999999998,0.15100000000000002
120,80.0,0.0,0.11050000000000004,0.15949999999999998
121,80.0,1.0,0.11499999999999999,0.14100000000000001
122,80.0,2.0,0.13349999999999995,0.16400000000000003
123,80.0,3.0,0.10050000000000003,0.15549999999999997
124,80.0,4.0,0.14700000000000002,0.14200000000000002
125,80.0,5.0,0.12,0.14649999999999996
126,80.0,6.0,0.15900000000000003,0.13849999999999996
127,80.0,7.0,0.09999999999999998,0.16849999999999998
128,80.0,8.0,0.13049999999999995,0.14849999999999997
129,80.0,9.0,0.11050000000000004,0.15349999999999997
130,90.0,0.0,0.124,0.16349999999999998
131,90.0,1.0,0.125,0.15349999999999997
132,90.0,2.0,0.10799999999999998,0.1725
133,90.0,3.0,0.11450000000000005,0.16249999999999998
134,90.0,4.0,0.11450000000000005,0.17200000000000004
135,90.0,5.0,0.10399999999999998,0.17000000000000004
136,90.0,6.0,0.11950000000000005,0.15000000000000002
137,90.0,7.0,0.12949999999999995,0.13949999999999996
138,90.0,8.0,0.129,0.18500000000000005
139,90.0,9.0,0.13349999999999995,0.16649999999999998
